"#","Registration No / Notification No","Product Name","Holder"
"20","MAL13125024ACZ","Colomycin Injection 1 million International Units, POWDER FOR SOLUTION FOR INJECTION, INFUSION, OR INHALATION","DCH AURIGA (MALAYSIA) SDN. BHD."
"21","MAL14015021ASZ","Sterofundin ISO Solution for infusion","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
"22","MAL14125153ARZ","Paracetamol Kabi 10mg/ml Solution for Infusion","FRESENIUS KABI MALAYSIA SDN. BHD"
"23","MAL14085052ARZ","Privigen solution for infusion 10%","DKSH MALAYSIA SDN. BHD."
"24","MAL18031003AZ","TAXTAS (Docetaxel concentrate solution for infusion 20mg/mL)","ACCORD HEALTHCARE SDN.BHD."
"25","MAL16045062AZ","OXAPLIN 5MG/ML CONCENTRATE SOLUTION FOR INFUSION","ACCORD HEALTHCARE SDN.BHD."
"26","MAL16085025ARZ","Cisatracurium Kabi 2 mg/ml solution for injection or infusion","FRESENIUS KABI MALAYSIA SDN. BHD"
"27","MAL15085012AZ","Zolex 4mg -Zoledronic Acid Injection 4 mg/5 ml (Concentrate for solution for intravenous infusion)","MEDISPEC (M) SDN. BHD."
"28","MAL16015038ARZ","Rocuronium Kabi 10mg/ml Solution for Injection/Infusion","FRESENIUS KABI MALAYSIA SDN. BHD"
"29","MAL14075032ACRZ","Kadcyla 100 mg powder for concentrate for solution for infusion","ROCHE (MALAYSIA) SDN. BHD."
"30","MAL14075031ACRZ","Kadcyla 160 mg powder for concentrate for solution for infusion","ROCHE (MALAYSIA) SDN. BHD."
"31","MAL18031002ASZ","SmofKabiven Emulsion for Infusion","FRESENIUS KABI MALAYSIA SDN. BHD"
"32","MAL14085010ACZ","Paracetamol-AFT Solution for Infusion 10mg/ml","AFT PHARMACEUTICALS (SE ASIA) SDN BHD"
"33","MAL16025041ACRZ","IMIPENEM /CILASTATIN  Kabi 500 mg/ 500 mg, Powder for solution for infusion","FRESENIUS KABI MALAYSIA SDN. BHD"
"34","MAL14075033AZ","Zaltrap 25mg/ml Concentrate for Solution for Infusion","SANOFI-AVENTIS (MALAYSIA) SDN. BHD."
"35","MAL16015069AZ","Fludarabine Kabi 50mg Lyophilized Powder for Solution for Injection or Infusion","FRESENIUS KABI MALAYSIA SDN. BHD"
"36","MAL17035032ARSZ","SmofKabiven Electrolyte Free, Emulsion for Infusion","FRESENIUS KABI MALAYSIA SDN. BHD"
"37","MAL15055033AZ","Trofentyl injection 50mcg/ml Fentanyl citrate injection USP (Solution for Injection/infusion)","UNIMED SDN. BHD."
"38","MAL13085067ARZ","Nivestim 300mcg/0.5ml solution for Injection/Infusion","PFIZER (MALAYSIA) SDN. BHD."
"39","MAL17055015AZ","Merozan 500mg powder for solution for injection or infusion","PAHANG PHARMACY SDN. BHD."
"40","MAL17085015AZ","Propofol Emulsion for Injection or Infusion (1% w/v) with MCT-LCT (1% w/v)-SPIVA","BAXTER HEALTHCARE (MALAYSIA) SDN. BHD."
"41","MAL14125143ARSZ","Paracetamol Kabi 10mg/ml Solution for Infusion","FRESENIUS KABI MALAYSIA SDN. BHD"
"42","MAL15085010ARZ","Zoledronic Acid Kabi,  4mg/5ml Concentrate for Solution for Infusion","FRESENIUS KABI MALAYSIA SDN. BHD"
"43","MAL15015118ACRZ","Remsima Powder for Concentrate for Solution for Infusion","CELLTRION HEALTHCARE MALAYSIA SDN. BHD."
"44","MAL17025018ACRZ","Monofer 100 mg/ml solution for injection/infusion in vials","A. MENARINI SINGAPORE PTE. LTD."
"45","MAL15045085ACRZ","Adcetris 50mg, powder for concentrate for solution for infusion","Takeda Malaysia Sdn Bhd"
"46","MAL16065043AZ","KETESSE� 50 mg/2 ml Solution for Injection/Infusion","A. MENARINI SINGAPORE PTE. LTD."
"47","MAL17065013AZ","OLEDRON (ZOLEDRONIC ACID CONCENTRATE FOR SOLUTION FOR INFUSION 4MG/5ML)","UNIMED SDN. BHD."
"48","MAL14125145AZ","Vaxcel Acyclovir 250mg I.V. for Infusion","KOTRA PHARMA (M) SDN. BHD."
"49","MAL15045159ACRZ","RIBOMUSTIN 25MG/VIAL POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION","JOHNSON & JOHNSON SDN. BHD."
"50","MAL15085001ACRZ","Cosmofer 50mg/ml Solution for injection and for infusion","A. MENARINI SINGAPORE PTE. LTD."
"51","MAL17107023ARZ","Piperacillin/Tazobactam Kabi 2g/0.25g Powder for Solution for Infusion","FRESENIUS KABI MALAYSIA SDN. BHD"
"52","MAL16045047AZ","SIMPONI IV 12.5mg/1ml Concentrate for Solution for Infusion","JOHNSON & JOHNSON SDN. BHD."
"53","MAL16075025ARZ","Levofloxacin Kabi 5mg/mL Solution for Infusion","FRESENIUS KABI MALAYSIA SDN. BHD"
"54","MAL15125074AZ","LEMTRADA Concentrate for Solution for Infusion 12 mg","SANOFI-AVENTIS (MALAYSIA) SDN. BHD."
"55","MAL15095036AZ","Vimizim 1mg/ml Concentrate for Solution for Infusion","PHARM-D SDN. BHD."
"56","MAL18056173ACRZ","Meropenem Kabi 500mg powder for solution for injection or infusion","FRESENIUS KABI MALAYSIA SDN. BHD"
"57","MAL18056172ACRZ","Meropenem Kabi 1g powder for solution for injection or infusion","FRESENIUS KABI MALAYSIA SDN. BHD"
"58","MAL15105037ARZ","GAZYVA 1000 MG/ 40 ML CONCENTRATE FOR SOLUTION FOR INFUSION","ROCHE (MALAYSIA) SDN. BHD."
"59","MAL18066052AZ","Imtus (Irinotecan Hydrochloride Trihydrate Concentrate  for Solution for Infusion 20mg/ml)","MEDISPEC (M) SDN. BHD."
"60","MAL15125040AZ","KYTRON SOLUTION FOR INJECTION/INFUSION 3MG/3ML","DUOPHARMA (M) SENDIRIAN BERHAD"
"61","MAL16035042ASZ","OCTAGAM 5% SOLUTION FOR INFUSION","Pharmaniaga Marketing Sdn Bhd"
"62","MAL18016059AZ","DOXOL Docetaxel 20mg/0.5ml Concentrate for Solution for Infusion","UNIMED SDN. BHD."
"63","MAL17035039AZ","CITABOL (Gemcitabine Powder for Solution for Infusion 200 mg/vial)","UNIMED SDN. BHD."
"64","MAL18016058AZ","DOXOL Docetaxel 80mg/2.0ml Concentrate for Solution for Infusion","UNIMED SDN. BHD."
"65","MAL16085045AZ","Albunorm 5%, 50 g/l, Solution for Infusion","Pharmaniaga Marketing Sdn Bhd"
"66","MAL16085046AZ","Albunorm 20%, 200 g/l, Solution for Infusion","Pharmaniaga Marketing Sdn Bhd"
"67","MAL16085049AZ","Albunorm 25%, 250 g/l, Solution for Infusion","Pharmaniaga Marketing Sdn Bhd"
"68","MAL16085048ASZ","Albunorm 5%, 50 g/l, Solution for Infusion","Pharmaniaga Marketing Sdn Bhd"
"69","MAL16085050ASZ","Albunorm 20%, 200 g/l, Solution for Infusion","Pharmaniaga Marketing Sdn Bhd"
"70","MAL16085047ASZ","Albunorm 25%, 250 g/l, Solution for Infusion","Pharmaniaga Marketing Sdn Bhd"
"71","MAL17035044AZ","CITABOL ( Gemcitabine Powder for Solution for Infusion 1000 mg/vial)","UNIMED SDN. BHD."
"72","MAL17107024ARZ","Piperacillin/Tazobactam Kabi 4g/0.5g Powder for Solution for Infusion","FRESENIUS KABI MALAYSIA SDN. BHD"
"73","MAL17107021AZ","TIGAR 50 (Tigecycline Powder for Solution for Infusion 50mg/Vial)","UNIMED SDN. BHD."
"74","MAL18016026AZ","Propofol-Lipuro 2% (20 mg/ml) Emulsion for Injection or Infusion","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
"75","MAL18046174AZ","ARCHIFAR 500MG POWDER FOR SOLUTION FOR INJECTION/INFUSION","KOMEDIC SDN BHD"
"76","MAL18046182ARZ","Fluconazole Kabi 2mg/ml solution for infusion","FRESENIUS KABI MALAYSIA SDN. BHD"
"77","MAL18046173AZ","ARCHIFAR 1G POWDER FOR SOLUTION FOR INJECTION/INFUSION","KOMEDIC SDN BHD"
"78","MAL19011001ACZ","hovid Irinotecan hydrochloride 20 mg/ ml concentrate for solution for infusion","HOVID BERHAD"
"79","MAL16085028AZ","PLATOL (Cisplatin Concentrate for solution for Infusion 50mg/50mL)","UNIMED SDN. BHD."
"80","MAL17035028AZ","Sylvant 100mg Powder for Concentrate for Solution for Infusion","LINK HEALTHCARE SDN. BHD."
"81","MAL17035027AZ","Sylvant 400mg Powder for Concentrate for Solution for Infusion","LINK HEALTHCARE SDN. BHD."
"82","MAL16125026AZ","Octagam 10%, Solution for Infusion","Pharmaniaga Marketing Sdn Bhd"
"83","MAL16125025ASZ","Octagam 10%, Solution for Infusion","Pharmaniaga Marketing Sdn Bhd"
"84","MAL17107083AZ","Accord Pemetrexed 100mg powder for concentrate for solution for infusion","ACCORD HEALTHCARE SDN.BHD."
"85","MAL17107084AZ","Accord Pemetrexed 500mg powder for concentrate for solution for infusion","ACCORD HEALTHCARE SDN.BHD."
"86","MAL17015018AZ","PRAXBIND Solution for Injection/Infusion 50 mg/ml","BOEHRINGER INGELHEIM (MALAYSIA) SDN. BHD."
"87","MAL18026193ACZ","hovid Oxaliplatin 50mg Powder for Concentrate for Solution for Infusion","HOVID BERHAD"
"88","MAL17065012ACRZ","Dexmedetomidine Kabi 0.1mg/mL Concentrate for Infusion","FRESENIUS KABI MALAYSIA SDN. BHD"
"89","MAL17107089AZ","GRANIL 3mg/3mL Solution for Injection/Infusion","Y.S.P. INDUSTRIES (M) SDN. BHD."
"90","MAL18026192ACZ","hovid Oxaliplatin 100mg Powder for Concentrate for Solution for Infusion","HOVID BERHAD"
"91","MAL16035008ARZ","Keytruda 100mg Solution for Infusion","MERCK SHARP & DOHME (MALAYSIA) SDN. BHD."
"92","MAL18046006AZ","Paracetamol B. Braun 10 mg/ ml Solution for IV Infusion","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
"93","MAL17025031ACZ","Entyvio 300mg Powder for Concentrate for Solution for Infusion","Takeda Malaysia Sdn Bhd"
"94","MAL17085063ACZ","Fludarabine Sandoz 50 mg/2ml concentrate for solution for injection or infusion","SANDOZ PRODUCTS MALAYSIA SDN. BHD."
"95","MAL17085060AZ","Lipo-Dox Liposome Injection 2mg/ml Concentrate for Infusion","PHARM-D SDN. BHD."
"96","MAL18106140ACZ","Cisatracurium-hameln 2 mg/ml solution for injection/infusion","IMEKS PHARMA SDN. BHD."
"97","MAL17055001ARZ","Opdivo 10mg/ml, Concentrate for solution for infusion","DKSH MALAYSIA SDN. BHD."
"98","MAL17055002ACZ","HIDONAC SOLUTION FOR IV INFUSION (5G/25ML)","EP PLUS GROUP SDN. BHD."
"99","MAL18026189ACZ","Seacross Irinotecan Hydrochloride 20mg/ml Concentrate for Solution for Infusion","MEDISPEC (M) SDN. BHD."
"100","MAL18016139ACRZ","Addaven Concentrate for Solution for Infusion","FRESENIUS KABI MALAYSIA SDN. BHD"
"101","MAL18086137ARZ","Kyprolis (carfilzomib) powder for solution for infusion 60mg/vial","Amgen Biopharmaceuticals Malaysia Sdn Bhd"
"102","MAL18106016AZ","PODOXRED (PEMETREXED) Powder for Concentrate for Solution for Infusion 500mg","Dr. Reddy`s Laboratories Malaysia Sdn. Bhd."
"103","MAL18106017AZ","PODOXRED (PEMETREXED) Powder for Concentrate for Solution for Infusion 100mg","Dr. Reddy`s Laboratories Malaysia Sdn. Bhd."
"104","MAL17085027ACZ","Darzalex 20mg/mL Concentrate for Solution for Infusion","JOHNSON & JOHNSON SDN. BHD."
"105","MAL18066056ACSZ","Zometa 4mg/100ml Solution for Infusion","DKSH MALAYSIA SDN. BHD."
"106","MAL18071004AZ","Cabazred 60mg/1.5ml Concentrate And Solvent For Solution For Infusion","Dr. Reddy`s Laboratories Malaysia Sdn. Bhd."
"107","MAL18026176ACZ","Seacross Docetaxel 20mg/ml Concentrate for Solution for Infusion","MEDISPEC (M) SDN. BHD."
"108","MAL17075033ARZ","Cyramza 100mg/10ml concentrate for solution for infusion","ZUELLIG PHARMA SDN. BHD."
"109","MAL17035046AZ","Vaxcel Azithromycin 500mg I.V. for Infusion","KOTRA PHARMA (M) SDN. BHD."
"110","MAL17075034ARZ","Cyramza 500mg/50ml concentrate for solution for infusion","ZUELLIG PHARMA SDN. BHD."
"111","MAL19910418AEZ","COMPOUND SODIUM LACTATE INTRAVENOUS INFUSION B.P. (HARTMANN`S SOLUTION ) WITH 5% GLUCOSE IN 1000 ML PLASTIC CONTAINER","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
"112","MAL19920235AEZ","B. Braun 5% Dextrose in 0.3% Sodium Chloride for Intravenous Infusion","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
"113","MAL19920222AZ","B. BRAUN 0.18% SODIUM CHLORIDE & 4% GLUCOSE IV INFUSION B.P. (500ML)","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
"114","MAL20031941AZ","Octagam 5%, Solution for Infusion","Pharmaniaga Marketing Sdn Bhd"
"115","MAL20051438AZ","FEIBA (Factor VIII Inhibitor Bypassing Activity) 25U/ml Powder and solvent for solution for infusion","Takeda Malaysia Sdn Bhd"
"116","MAL20051439AZ","FEIBA (Factor VIII Inhibitor Bypassing Activity) 50U/ml Powder and solvent for solution for infusion","Takeda Malaysia Sdn Bhd"
"117","MAL20041199AZ","REMICADE POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION","JOHNSON & JOHNSON SDN. BHD."
"118","MAL20051437ARZ","Haemate P Powder and solvent for solution for injection or infusion","DKSH MALAYSIA SDN. BHD."
"119","MAL20061477AZ","IMMUNINE 120IU/ML Powder and solvent for solution for injection or infusion","Takeda Malaysia Sdn Bhd"
"120","MAL20081743AZ","Octaplex Powder and Solvent for Solution for Infusion","Pharmaniaga Marketing Sdn Bhd"
"121","MAL20081796AZ","ERBITUX 5MG/ML SOLUTION FOR INFUSION","MERCK SDN. BHD."
"122","MAL20081813ARSZ","HERCEPTIN VIAL 150 MG POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION","ROCHE (MALAYSIA) SDN. BHD."
"123","MAL20091983ACRZ","ACTEMRA  20 MG/ML CONCENTRATE FOR SOLUTION FOR INFUSION.","ROCHE (MALAYSIA) SDN. BHD."
"124","MAL20091972ACZ","ELAPRASE SOLUTION FOR INTRAVENOUS INFUSION","SANOFI-AVENTIS (MALAYSIA) SDN. BHD."
"125","MAL20102000ARZ","Mabthera Vials 10mg/ml Concentrate For Solution For Infusion","ROCHE (MALAYSIA) SDN. BHD."
"126","MAL19860861ARZ","ZOVIRAX IV FOR INFUSION 250MG","GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD."
"127","MAL19871857ARZ","SANDIMMUN CONCENTRATE FOR INFUSION 50MG/1ML AMPOULE","NOVARTIS CORPORATION (MALAYSIA) SDN. BHD."
"128","MAL19870747ARZ","VENTOLIN SOLUTION FOR IV INFUSION 1MG/ML","GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD."
"129","MAL19900105ACZ","CIPROBAY 200 INFUSION 100ML","BAYER CO. (MALAYSIA) SDN. BHD."
"130","MAL19913231ACZ","DIFLUCAN IV INFUSION 2MG/ML (50ML)","PFIZER (MALAYSIA) SDN. BHD."
"131","MAL19913390ACZ","DIFLUCAN IV INFUSION 2MG/ML (100ML)","PFIZER (MALAYSIA) SDN. BHD."
"132","MAL19940480ACZ","NIMOTOP INFUSION SOLUTION 0.02% 50ML","ZUELLIG PHARMA SDN. BHD."
"133","MAL19984772ACZ","CIPROBAY 400 INFUSION SOLUTION","BAYER CO. (MALAYSIA) SDN. BHD."
"134","MAL19990222AZ","PROGRAF CONCENTRATE FOR INFUSION 5MG/ML","Astellas Pharma Malaysia Sdn Bhd"
"135","MAL20001231ARZ","RETROVIR IV FOR INFUSION 1%","GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD."
"136","MAL20020870ACZ","ZYVOX 600MG/300ML INFUSION BAGS","PFIZER (MALAYSIA) SDN. BHD."
"137","MAL20040192AZ","TRACTOCILE 7.5MG/ML CONCENTRATE FOR SOLUTION FOR INFUSION","Ferring Sdn. Bhd."
"138","MAL20032258ACZ","Diprivan 10mg/ml (1%) emulsion for injection or infusion.","Aspen Medical Products Malaysia Sdn Bhd"
"139","MAL20034581ACZ","Avelox Infusion Solution 400mg/250mL","BAYER CO. (MALAYSIA) SDN. BHD."
"140","MAL20061610ARZ","TYGACIL (TIGECYCLINE) 50MG LYOPHILIZED POWDER FOR INTRAVENOUS INFUSION","PFIZER (MALAYSIA) SDN. BHD."
"141","MAL09042379AZ","Eloxatin 5mg/ml, concentrate for solution for infusion","SANOFI-AVENTIS (MALAYSIA) SDN. BHD."
"142","MAL07050095ACRZ","AGGRASTAT  0.25mg/ml CONCENTRATE FOR INFUSION","Aspen Medical Products Malaysia Sdn Bhd"
"143","MAL09102944ACRZ","Keppra Concentrate for Solution for Infusion 500 mg/5ml","GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD."
"144","MAL19920123AZ","B. BRAUN METRONIDAZOLE INTRAVENOUS INFUSION 500MG IN 100ML PLASTIC CONTAINER","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
"145","MAL19940676AZ","Nutriflex Peri Solution for Infusion","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
"146","MAL20000309ACRZ","GLAMIN INFUSION","FRESENIUS KABI MALAYSIA SDN. BHD"
"147","MAL20014315ARZ","Zexate� Solution for Injection or Infusion 25 mg/ml","FRESENIUS KABI MALAYSIA SDN. BHD"
"148","MAL20034650AZ","MEDAXONUM 1G POWDER FOR SOLUTION FOR INJECTION/ INFUSION","KOMEDIC SDN BHD"
"149","MAL20033356AZ","UFEXIL SOLUTION FOR INTRAVENOUS INFUSION 200MG/100ML","PAHANG PHARMACY SDN. BHD."
"150","MAL06121051AZ","CIPROXOL ( Ciprofloxacin 0.2%w/v Intravenous Infusion BP )","AIN MEDICARE SDN. BHD."
"151","MAL07010960ARZ","FRESOFOL 1% MCT/LCT EMULSION FOR INJECTION OR INFUSION","FRESENIUS KABI MALAYSIA SDN. BHD"
"152","MAL07010962ARZ","FRESOFOL 2% MCT/LCT EMULSION FOR INJECTION OR INFUSION","FRESENIUS KABI MALAYSIA SDN. BHD"
"153","MAL07124618AZ","FLUCONOL (Fluconazole 2mg/mL Intravenous Infusion)","AIN MEDICARE SDN. BHD."
"154","MAL08021506AZ","Ciproflo 2mg/ml solution for IV Infusion","AVERROES PHARMACEUTICALS SDN. BHD."
"155","MAL08031387AZ","FLUCON SOLUTION FOR IV INFUSION 2MG/ML","AVERROES PHARMACEUTICALS SDN. BHD."
"156","MAL09032008AZ","LEVOFLOXOL (Levofloxacin 5mg/mL Intravenous Infusion)","AIN MEDICARE SDN. BHD."
"157","MAL09011454AZ","GEMEBINE 1000 (Gemcitabine Powder for Solution for Infusion 1000 mg)","JETPHARMA SDN. BHD."
"158","MAL09011455AZ","Gemebine 200 (Gemcitabine Powder for Solution for Infusion 200mg)","JETPHARMA SDN. BHD."
"159","MAL10012446AZ","ACLIPAK 6 MG/ ML CONCENTRATE FOR SOLUTION FOR INFUSION","DCH AURIGA (MALAYSIA) SDN. BHD."
"160","MAL11090002ARZ","SmofKabiven, Emulsion for Infusion","FRESENIUS KABI MALAYSIA SDN. BHD"
"161","MAL12010004AZ","VAXCEL FLUCONAZOLE 2MG/ML IV INFUSION","KOTRA PHARMA (M) SDN. BHD."
"162","MAL11060004AZ","VAXCEL ACYCLOVIR 25mg/ml IV INFUSION","KOTRA PHARMA (M) SDN. BHD."
"163","MAL12020019AZ","VIATRINIL 3mg/3mL Solution for Injection/ Infusion","MMS PHARMA (MALAYSIA) SDN. BHD."
"164","MAL11090008ARZ","SmofKabiven Electrolyte Free, Emulsion for Infusion","FRESENIUS KABI MALAYSIA SDN. BHD"
"165","MAL20112131ARZ","Human Albumin 20% Behring (Low Salt) Solution For Infusion","DKSH MALAYSIA SDN. BHD."
"166","MAL20112160AZ","KIOVIG 100MG/ML SOLUTION FOR INFUSION","Takeda Malaysia Sdn Bhd"
"167","MAL20112145AZ","JEVTANA 60mg CONCENTRATE AND SOLVENT FOR SOLUTION FOR INFUSION","SANOFI-AVENTIS (MALAYSIA) SDN. BHD."
"168","MAL19910419AZ","B. BRAUN 0.45% SODIUM CHLORIDE IV INFUSION BP (500ML)","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
"169","MAL19920226AZ","B. BRAUN 0.45% SODIUM CHLORIDE IV INFUSION BP (1000ML)","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
"170","MAL19910425AZ","B. BRAUN 3% SODIUM CHLORIDE IV INFUSION BP (500ML)","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
"171","MAL19920212AZ","B. BRAUN 10% GLUCOSE INTRAVENOUS INFUSION BP","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
"172","MAL19910429AZ","B. BRAUN 20% GLUCOSE IV INFUSION","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
"173","MAL19910433AZ","B. BRAUN 50% GLUCOSE IV INFUSION","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
"174","MAL19910439AZ","B. BRAUN COMPOUND SODIUM LACTATE IV INFUSION BP (HARTMANN'S SOLUTION)","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
"175","MAL19920240AZ","B. BRAUN COMPOUND SODIUM LACTATE INTRAVENOUS INFUSION BP (HARTMANN`S SOLUTION) WITH 5% GLUCOSE","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
"176","MAL19910434AZ","B. BRAUN 0.9% SODIUM CHLORIDE & 5% GLUCOSE IV INFUSION BP","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
"177","MAL19910413AZ","B. BRAUN 0.45% SODIUM CHLORIDE & 5% GLUCOSE IV INFUSION BP","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
"178","MAL20000205AZ","B. BRAUN 0.33% SODIUM CHLORIDE & 5% GLUCOSE IV INFUSION BP (500ML)","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
"179","MAL19920220AZ","B. BRAUN 0.2% SODIUM CHLORIDE & 5% GLUCOSE IV INFUSION BP (500ML)","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
"180","MAL19920216AZ","B. BRAUN 0.45% SODIUM CHLORIDE & 10% GLUCOSE IV INFUSION BP (500ML)","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
"181","MAL19910436AZ","B. BRAUN 0.18% SODIUM CHLORIDE & 4.3% GLUCOSE IV INFUSION BP (500ML)","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
"182","MAL19920221AZ","B. BRAUN 0.18% SODIUM CHLORIDE & 4.3% GLUCOSE IV INFUSION BP (1000ML)","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
"183","MAL19920219AZ","B. BRAUN 0.45% SODIUM CHLORIDE & 2.5% GLUCOSE IV INFUSION BP (500ML)","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
"184","MAL19921504AZ","B. BRAUN 0.23% SODIUM CHLORIDE & 3.75% GLUCOSE IV INFUSION BP (500ML)","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
"185","MAL19921434AZ","B. BRAUN 0.9% SODIUM CHLORIDE IV INFUSION BP","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
"186","MAL19940302ASZ","B. BRAUN 8.4% SODIUM BICARBONATE IV INFUSION BP (100ML)","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
"187","MAL19961873AZ","B. BRAUN 5% GLUCOSE IV INFUSION BP","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
"188","MAL19984805ASZ","OTSU-D10,1/5NS 0.18% SODIUM CHLORIDE AND 10% DEXTROSE INTRAVENOUS INFUSION B.P","LUEN WAH MEDICAL CO. SDN. BHD."
"189","MAL19984809ASZ","OTSU-NS 0.9% SODIUM CHLORIDE INTRAVENOUS INFUSION BP","LUEN WAH MEDICAL CO. SDN. BHD."
"190","MAL19984811ASZ","OTSU-D5 5% DEXTROSE INTRAVENOUS INFUSION BP","LUEN WAH MEDICAL CO. SDN. BHD."
"191","MAL19985531ASZ","OTSU-HM HARTMANN INTRAVENOUS INFUSION BP ( COMPOUND SODIUM LACTATE INTRAVENOUS INFUSION B.P )","LUEN WAH MEDICAL CO. SDN. BHD."
"192","MAL19986521AZ","B. BRAUN 0.3% SODIUM CHLORIDE & 3.3% GLUCOSE IV INFUSION BP (1000ML)","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
"193","MAL19986522AZ","B. BRAUN 0.3% SODIUM CHLORIDE & 3.3% GLUCOSE IV INFUSION BP (500ML)","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
"194","MAL20041243ACR","DIPEPTIVEN INFUSION (50ML, 100ML GLASS BOTTLE)","FRESENIUS KABI MALAYSIA SDN. BHD"
"195","MAL20020899ACRZ","Glycophos Concentrate for Solution for Infusion 216mg/ml","FRESENIUS KABI MALAYSIA SDN. BHD"
"196","MAL20033519AZ","5% GLUCOSE INTRAVENOUS INFUSION BP IN 250ML PLASTIC CONTAINER","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
